manufacturer,serial,device,lua,"本文件专用于H7-TOOL产品,版权归属武汉安富莱电子有限公司",2020-10-12,,,,
ST,STM32L4xx,********************,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L412C8,STM32L41x_42x_43x_44x_45x_46xx8_64.lua,,,,,,
ST,STM32L4xx,STM32L412CB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L412K8,STM32L41x_42x_43x_44x_45x_46xx8_64.lua,,,,,,
ST,STM32L4xx,STM32L412KB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L412T8,STM32L41x_42x_43x_44x_45x_46xx8_64.lua,,,,,,
ST,STM32L4xx,STM32L412TB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L422CB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L422KB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L422TB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L431CB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L431CC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L431KB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L431KC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L431RB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L431RC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L431VC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L432KB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L432KC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L433CB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L433CC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L433RB,STM32L41x_42x_43x_44x_45x_46xxB_128.lua,,,,,,
ST,STM32L4xx,STM32L433RC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L433VC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L442KC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L443CC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L443RC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L443VC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L451CC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L451CE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L451RC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L451RE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L451VC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L451VE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L452CC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L452CE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L452RC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L452RE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L452VC,STM32L41x_42x_43x_44x_45x_46xxC_256.lua,,,,,,
ST,STM32L4xx,STM32L452VE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L462CE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L462RE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L462VE,STM32L41x_42x_43x_44x_45x_46xxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471JE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471JG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L471QE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L471RC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L471RE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L471VC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L471VE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L471ZE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L471ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L475JE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L475JG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L475QE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L475QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L475RC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L475RE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L475RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L475VC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L475VE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L475VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L475ZE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L475ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476JE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476JG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476ME,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476MG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476QE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476RC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L476RE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476VC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L476VE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L476ZE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L476ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L485JC,STM32L47x_48x_49x_4AxxC_256.lua,,,,,,
ST,STM32L4xx,STM32L486JG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L486QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L486RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L486VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L486ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L496AG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L496QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L496RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L496VE,STM32L47x_48x_49x_4AxxE_512.lua,,,,,,
ST,STM32L4xx,STM32L496VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L496ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4A6AG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4A6QG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4A6RG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4A6VG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4A6ZG,STM32L47x_48x_49x_4AxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5AG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5CG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5QG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5RG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5VG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4P5ZG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5AG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5CG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5QG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5RG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5VG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4Q5ZG,STM32L4P5_4Q5xG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R5AG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R5AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R5QG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R5QI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R5VG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R5VI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R5ZG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R5ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R7AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R7VI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R7ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R9AG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R9AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R9VG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R9VI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4R9ZG,STM32L4Rx_4SxxG_1024.lua,,,,,,
ST,STM32L4xx,STM32L4R9ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S5AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S5QI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S5VI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S5ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S7AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S7VI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S7ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S9AI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L4xx,STM32L4S9ZI,STM32L4Rx_4SxxI_2048.lua,,,,,,
ST,STM32L5xx,STM32L5xxxC_256,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L5xxxE_512,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,********************,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552CC,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552CE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L552ME,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L552QC,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552QE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L552RC,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552RE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L552VC,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552VE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L552ZC,STM32L5xxxC_256.lua,,,,,,
ST,STM32L5xx,STM32L552ZE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562CE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562ME,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562QE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562RE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562VE,STM32L5xxxE_512.lua,,,,,,
ST,STM32L5xx,STM32L562ZE,STM32L5xxxE_512.lua,,,,,,
ST,STM8S,STM8S001J3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S003F3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S003K3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S005C6,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S005K6,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S007C8,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S103F2,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S103F3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S103K3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S105C4,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S105C6,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S105K4,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S105K6,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S105S4,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S105S6,STM8S105_005_007.lua,,,,,,
ST,STM8S,STM8S207C6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207C8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207CB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207K6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207K8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207M8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207MB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207R6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207R8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207RB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207S6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207S8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S207SB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208C6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208C8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208CB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208MB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208R6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208R8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208RB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208S6,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208S8,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S208SB,STM8S207_208.lua,,,,,,
ST,STM8S,STM8S903F3,STM8S103_903_003_001.lua,,,,,,
ST,STM8S,STM8S903K3,STM8S103_903_003_001.lua,,,,,,
ST,STM8L,STM8L101F1,STM8L101.lua,,,,,,
ST,STM8L,STM8L101F2,STM8L101.lua,,,,,,
ST,STM8L,STM8L101F3,STM8L101.lua,,,,,,
ST,STM8L,STM8L101G1,STM8L101.lua,,,,,,
ST,STM8L,STM8L101G2,STM8L101.lua,,,,,,
ST,STM8L,STM8L101G3,STM8L101.lua,,,,,,
ST,STM8L,STM8L101K1,STM8L101.lua,,,,,,
ST,STM8L,STM8L101K2,STM8L101.lua,,,,,,
ST,STM8L,STM8L101K3,STM8L101.lua,,,,,,
ST,STM8L,STM8L050J3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L051F3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L052C6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L052R8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151C2,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151C3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151C4,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151C6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151C8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151F2,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151F3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151G2,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151G3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151G4,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151G6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151K2,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151K3,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151K8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151M8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151R6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L151R8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152C4,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152C6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152C8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152K4,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152K6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152K8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152M8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152R6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L152R8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L162M6,STM8L151_152_05x_162.lua,,,,,,
ST,STM8L,STM8L162R8,STM8L151_152_05x_162.lua,,,,,,
ST,STM8AF,STM8AF5268,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF5269,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF5286,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF5288,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF5289,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF528A,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF52A6,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF52A8,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF52A9,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF52AA,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6246,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6248,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6266,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6268,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6269,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6286,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6288,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6289,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF628A,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF62A6,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF62A8,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF62A9,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF62AA,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6346,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6348,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6366,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6368,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6369,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6386,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6388,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6389,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF638A,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF63A6,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF63A8,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF63A9,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF63AA,STM8AF52xx_F62xx_F63xx.lua,,,,,,
ST,STM8AF,STM8AF6213,STM8AF6226_F6223_F6213.lua,,,,,,
ST,STM8AF,STM8AF6213A,STM8AF6226_F6223_F6213.lua,,,,,,
ST,STM8AF,STM8AF6223,STM8AF6226_F6223_F6213.lua,,,,,,
ST,STM8AF,STM8AF6223A,STM8AF6226_F6223_F6213.lua,,,,,,
ST,STM8AF,STM8AF6226,STM8AF6226_F6223_F6213.lua,,,,,,
MindMotion(灵动),MM32F0010,MM32F0010A1T,MM32F0010_16.lua,,,,,,
MindMotion(灵动),MM32F0010,MM32F0010A1N,MM32F0010_16.lua,,,,,,
MindMotion(灵动),MM32F003,MM32F003NW,MM32F003xW_16.lua,,,,,,
MindMotion(灵动),MM32F003,MM32F003TW,MM32F003xW_16.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132B4_32,MM32F0130_32.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F013xxx_64,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,********************,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0131C4P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0131C6P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0131C7P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132B4N,MM32F0130_32.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132B4P,MM32F0130_32.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132C4N,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132C4P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132C6P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0132C7P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0133C4N,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0133C4P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0133C6P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F013x,MM32F0133C7P,MM32F0130_64.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031x4_16,MM32F031x4_16.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031x6_32,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031x8_64,MM32F031x8_64.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031xB_128,MM32F031xB_128.lua,,,,,,
MindMotion(灵动),MM32F031,********************,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031C6,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031C8,MM32F031x8_64.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031CB,MM32F031xB_128.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031F4,MM32F031x4_16.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031F6,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031G6,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031K4,MM32F031x4_16.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031K6,MM32F031x6_32.lua,,,,,,
MindMotion(灵动),MM32F031,MM32F031K8,MM32F031x8_64.lua,,,,,,
